NAME,SITE,DATE,COUNT,TRANSECT,QUAD,PHYLUM,MOBILITY,GROWTH
5,1,37112,35,2.75,2.25,6,1,1
5,1,37119,3,6.333333333,1,6,1,1
5,1,37482,49,4.909090909,3,6,1,1
5,1,37483,23,4.4,3.2,6,1,1
5,1,37844,85,3,2.583333333,6,1,1
5,1,37845,20,6.545454545,3.181818182,6,1,1
5,1,38187,54,2.555555556,2.666666667,6,1,1
5,1,38188,15,6.125,3.125,6,1,1
5,1,38551,37,2.444444444,2.555555556,6,1,1
5,1,38562,6,6.25,2.25,6,1,1
5,1,38915,33,2.6,3.2,6,1,1
5,1,38916,27,6.444444444,2.666666667,6,1,1
5,1,39286,67,2.090909091,2.363636364,6,1,1
5,1,39287,19,5.857142857,2.857142857,6,1,1
5,1,39657,4,6.333333333,3.333333333,6,1,1
5,1,39661,22,3,3,6,1,1
5,1,40015,21,4.2,2.7,6,1,1
5,1,40016,17,5,2.75,6,1,1
5,1,40386,20,2.428571429,2.714285714,6,1,1
5,1,40387,19,5,1.5,6,1,1
5,1,40743,36,3.555555556,2.333333333,6,1,1
5,1,40745,1,7,5,6,1,1
5,1,41108,23,3.571428571,2.857142857,6,1,1
5,1,41481,4,6,2.333333333,6,1,1
5,1,41486,32,3,2.6,6,1,1
5,1,41844,26,3.833333333,1.333333333,6,1,1
5,1,42212,16,4.625,2.375,6,1,1
5,1,42577,23,4.083333333,2.75,6,1,1
5,1,42940,15,4.5,3,6,1,1
5,1,42941,22,3.6,1.8,6,1,1
5,1,43297,38,4.153846154,3.307692308,6,1,1
5,2,36797,13,1.5,0.75,6,1,1
5,2,37120,11,1,2.25,6,1,1
5,2,37132,3,3,3.5,6,1,1
5,2,37487,23,2.571428571,2.857142857,6,1,1
5,2,37847,23,2,2.5,6,1,1
5,2,38194,58,1.333333333,2.666666667,6,1,1
5,2,38554,29,2.333333333,1.666666667,6,1,1
5,2,38917,40,2.909090909,2.363636364,6,1,1
5,2,39282,17,1.333333333,1.833333333,6,1,1
5,2,39658,18,1.571428571,1.857142857,6,1,1
5,2,40022,26,2.285714286,1.428571429,6,1,1
5,2,40385,17,1.75,1.75,6,1,1
5,2,40749,19,1.4,1.4,6,1,1
5,2,41114,7,1,1.75,6,1,1
5,2,41485,8,1,2.333333333,6,1,1
5,2,41843,15,1.666666667,1.666666667,6,1,1
5,2,42207,10,1.666666667,1.833333333,6,1,1
5,2,42576,14,1.5,0.75,6,1,1
5,2,42941,26,1.666666667,1.5,6,1,1
5,2,43314,10,1.8,0.8,6,1,1
5,3,37110,2,2,1.5,6,1,1
5,3,37488,6,1.75,2.75,6,1,1
5,3,37860,7,1.75,2.75,6,1,1
5,3,38190,6,2,2.5,6,1,1
5,3,38555,8,1.5,3,6,1,1
5,3,38925,2,2,4,6,1,1
5,3,39279,7,1.333333333,3.666666667,6,1,1
5,3,39660,8,2,2.5,6,1,1
5,3,40017,9,1.5,3.25,6,1,1
5,3,40382,7,2,2.5,6,1,1
5,3,40744,5,2,2.5,6,1,1
5,3,41107,13,2,2.666666667,6,1,1
5,3,41478,22,2,2.666666667,6,1,1
5,3,41838,3,2,1,6,1,1
5,3,42205,1,2,4,6,1,1
5,3,42573,2,2,2,6,1,1
5,3,42933,4,2,4,6,1,1
5,3,43298,14,1.8,2.4,6,1,1
5,4,37117,5,1.333333333,3,6,1,1
5,4,37481,7,1.4,2.6,6,1,1
5,4,37859,13,1.5,3.833333333,6,1,1
5,4,38189,70,1.555555556,3.111111111,6,1,1
5,4,38580,2,1.5,4.5,6,1,1
5,4,38918,3,1.5,4.5,6,1,1
5,4,39279,4,1.666666667,3.666666667,6,1,1
5,4,39651,37,1.8,2.6,6,1,1
5,4,40014,22,1.666666667,2.666666667,6,1,1
5,4,40379,6,1.5,4.5,6,1,1
5,4,40750,10,2,2,6,1,1
5,4,41109,11,1.666666667,2.333333333,6,1,1
5,4,41479,20,1.5,2.25,6,1,1
5,4,41838,6,2,5,6,1,1
5,4,42214,2,1,2.5,6,1,1
5,4,42569,3,1.5,4.5,6,1,1
5,4,42933,28,1.6,2.6,6,1,1
5,4,43298,29,1.8,2.8,6,1,1
5,5,38559,1,2,2,6,1,1
5,5,38918,2,1,0,6,1,1
5,5,39283,1,2,2,6,1,1
5,5,40750,22,1.333333333,2.166666667,6,1,1
5,5,40842,2,3,4.5,6,1,1
5,5,40844,1,5,1,6,1,1
5,5,41109,17,1.5,1.833333333,6,1,1
5,5,41479,28,2.571428571,2.142857143,6,1,1
5,5,41841,18,2.714285714,2.428571429,6,1,1
5,5,42569,3,7,3.5,6,1,1
5,5,43301,3,2,4,6,1,1
5,6,37124,64,2.25,2.416666667,6,1,1
5,6,37495,19,1.285714286,2.142857143,6,1,1
5,6,37858,23,1.285714286,2,6,1,1
5,6,38191,11,1.25,1.25,6,1,1
5,6,38561,2,1.5,1,6,1,1
5,6,38924,1,1,0,6,1,1
5,6,39280,36,3.375,2.375,6,1,1
5,6,39652,31,2.7,2.3,6,1,1
5,6,40021,9,3,2.833333333,6,1,1
5,6,40381,5,1.6,2.6,6,1,1
5,6,40745,1,4,5,6,1,1
5,6,40746,11,1.4,3,6,1,1
5,6,41115,12,3.285714286,2.571428571,6,1,1
5,6,41480,2,4.5,4.5,6,1,1
5,6,41837,2,1.5,3,6,1,1
5,6,41843,3,5,2,6,1,1
5,6,42208,2,3,3,6,1,1
5,6,42572,3,1,2.5,6,1,1
5,6,42937,14,3.5,2.875,6,1,1
5,6,43304,13,3.6,2.8,6,1,1
5,6,43312,2,4,5,6,1,1
5,9,38224,12,2.25,2.75,6,1,1
5,9,38558,2,3,3,6,1,1
5,9,39289,2,2.5,3,6,1,1
5,9,40023,2,2.5,3,6,1,1
5,9,40388,30,3,2.5,6,1,1
5,9,42934,24,2.75,2.5,6,1,1
6,0,36777,2,5,5,6,0,1
6,0,37111,2,4.5,1.5,6,0,1
6,0,37118,2,6.5,3,6,0,1
6,0,37489,14,5.444444444,2,6,0,1
6,0,37854,10,6.25,2.25,6,0,1
6,0,37855,10,4,2.666666667,6,0,1
6,0,38195,4,6,5,6,0,1
6,0,38196,4,7,2.5,6,0,1
6,0,38552,1,6,2,6,0,1
6,0,38553,16,7.25,1.5,6,0,1
6,0,38919,2,7,0,6,0,1
6,0,39281,6,5,3,6,0,1
6,0,39653,6,5.8,4,6,0,1
6,0,39654,4,6,3.333333333,6,0,1
6,0,40024,20,5.125,2,6,0,1
6,0,40380,23,4.5,2.375,6,0,1
6,0,40742,1,3,1,6,0,1
6,0,40746,3,6,3,6,0,1
6,0,41110,19,3.6,2.1,6,0,1
6,0,41472,4,6.25,1.5,6,0,1
6,0,41477,8,7,1.5,6,0,1
6,0,41836,52,5.769230769,2.615384615,6,0,1
6,0,42213,17,4.153846154,2.153846154,6,0,1
6,0,42570,14,6.777777778,2.111111111,6,0,1
6,0,42573,8,2.333333333,2,6,0,1
6,0,42935,67,5.4,2.56,6,0,1
6,0,43299,174,5.285714286,2.464285714,6,0,1
6,1,36787,1,1,5,6,0,1
6,1,37112,2,1.5,3.5,6,0,1
6,1,37844,3,3,0.5,6,0,1
6,1,37845,4,6,2.666666667,6,0,1
6,1,38187,7,4,3,6,0,1
6,1,38188,11,6.571428571,2.428571429,6,0,1
6,1,38551,21,2.625,2.75,6,0,1
6,1,38562,14,6.2,3,6,0,1
6,1,38916,5,6,2.333333333,6,0,1
6,1,39286,3,3,3,6,0,1
6,1,39287,10,5.5,1,6,0,1
6,1,39657,10,6.75,4.75,6,0,1
6,1,40015,6,4.6,2.6,6,0,1
6,1,40016,6,7.5,3,6,0,1
6,1,40386,2,3,5,6,0,1
6,1,40387,28,5.555555556,2.222222222,6,0,1
6,1,40743,1,4,1,6,0,1
6,1,41108,7,5,2.25,6,0,1
6,1,41481,6,5,1,6,0,1
6,1,41486,11,2.4,2.8,6,0,1
6,1,41844,7,5.2,2.2,6,0,1
6,1,42212,23,4.083333333,2.75,6,0,1
6,1,42577,49,4.947368421,2.263157895,6,0,1
6,1,42940,59,5.315789474,2.210526316,6,0,1
6,1,42941,20,3.714285714,3,6,0,1
6,1,43297,245,4.529411765,2.676470588,6,0,1
6,2,36797,4,3,4.5,6,0,1
6,2,37120,6,5,2.2,6,0,1
6,2,37132,20,3,2.5,6,0,1
6,2,37487,18,3.6,2.7,6,0,1
6,2,37847,21,2.5,3.333333333,6,0,1
6,2,38194,11,2.8,3.8,6,0,1
6,2,38554,14,4,2.666666667,6,0,1
6,2,38917,36,5,3,6,0,1
6,2,39282,54,4,2.5,6,0,1
6,2,39658,48,2.777777778,3.111111111,6,0,1
6,2,40022,17,2.857142857,2.571428571,6,0,1
6,2,40385,22,4.333333333,2.555555556,6,0,1
6,2,40749,16,3.222222222,2.555555556,6,0,1
6,2,41114,2,4.5,4,6,0,1
6,2,41485,1,6,4,6,0,1
6,2,41843,2,2,4.5,6,0,1
6,2,42207,95,2.923076923,2.230769231,6,0,1
6,2,42576,51,2.833333333,2.083333333,6,0,1
6,2,42941,19,2.7,2.6,6,0,1
6,2,43314,26,2,2.142857143,6,0,1
6,3,37110,64,1.666666667,3,6,0,1
6,3,37488,32,1.555555556,2.222222222,6,0,1
6,3,37860,49,1.555555556,3.111111111,6,0,1
6,3,38190,55,1.5,2.7,6,0,1
6,3,38555,75,1.5,2.5,6,0,1
6,3,38925,35,1,2.5,6,0,1
6,3,39279,117,1.5,2.5,6,0,1
6,3,39660,61,1.545454545,2.727272727,6,0,1
6,3,40017,79,1.444444444,2.555555556,6,0,1
6,3,40382,102,1.454545455,2.363636364,6,0,1
6,3,40744,40,1,2,6,0,1
6,3,41107,88,1.5,2.8,6,0,1
6,3,41478,140,1.5,2.5,6,0,1
6,3,41838,195,1.5,2.5,6,0,1
6,3,42205,11,1.571428571,1.857142857,6,0,1
6,3,42573,78,1.5,2.5,6,0,1
6,3,42933,35,1.444444444,2.222222222,6,0,1
6,3,43298,190,1.5,2.5,6,0,1
6,4,37117,15,1.5,3.166666667,6,0,1
6,4,37481,2,1.5,2.5,6,0,1
6,4,37859,12,1.6,2,6,0,1
6,4,38189,67,1.5,2.75,6,0,1
6,4,38580,5,1,5,6,0,1
6,4,38918,1,1,0,6,0,1
6,4,39279,1,2,1,6,0,1
6,4,39651,2,1,3,6,0,1
6,4,40014,8,1.75,3,6,0,1
6,4,40379,13,1.75,3,6,0,1
6,4,40750,28,1.571428571,2.714285714,6,0,1
6,4,41109,11,1.833333333,2.666666667,6,0,1
6,4,41479,10,1.5,2,6,0,1
6,4,41838,2,1,2,6,0,1
6,4,42214,22,1.375,2.375,6,0,1
6,4,42569,21,1.285714286,2.857142857,6,0,1
6,4,42933,80,1.5,2.5,6,0,1
6,4,43298,121,1.555555556,2.666666667,6,0,1
6,5,37117,9,1.5,2.666666667,6,0,1
6,5,37481,10,2,2,6,0,1
6,5,37859,10,1.666666667,2,6,0,1
6,5,38189,7,1.666666667,4,6,0,1
6,5,38559,15,2,2.4,6,0,1
6,5,38918,29,1.666666667,2.333333333,6,0,1
6,5,39283,7,1.75,2,6,0,1
6,5,39651,43,1.6,2.3,6,0,1
6,5,40014,12,1.166666667,2.666666667,6,0,1
6,5,40379,2,1.5,2,6,0,1
6,5,40750,12,1,2,6,0,1
6,5,40842,5,3,3,6,0,1
6,5,40843,52,7.545454545,2.454545455,6,0,1
6,5,40844,1,6,3,6,0,1
6,5,41109,108,4.652173913,2.043478261,6,0,1
6,5,41479,30,5.076923077,2.615384615,6,0,1
6,5,41841,132,4.2,2.533333333,6,0,1
6,5,42209,49,2.181818182,2.363636364,6,0,1
6,5,42214,90,5.7,2.5,6,0,1
6,5,42569,75,5.222222222,2.555555556,6,0,1
6,5,42570,44,3,2.4,6,0,1
6,5,42936,105,5.730769231,2.576923077,6,0,1
6,5,42937,21,3,2.5,6,0,1
6,5,43301,524,4.657894737,2.526315789,6,0,1
6,6,37124,36,3.3,1.6,6,0,1
6,6,37496,2,5,5,6,0,1
6,6,37858,13,2.5,2.75,6,0,1
6,6,38191,53,2.5625,2.5,6,0,1
6,6,38561,45,3.090909091,2.818181818,6,0,1
6,6,38924,28,2.5,2.4,6,0,1
6,6,39280,105,3.52,2.16,6,0,1
6,6,39652,77,3.733333333,1.933333333,6,0,1
6,6,40009,54,4.555555556,2.111111111,6,0,1
6,6,40021,13,3.125,2.875,6,0,1
6,6,40381,78,3.619047619,2.428571429,6,0,1
6,6,40745,20,5,2.5,6,0,1
6,6,40746,13,3.2,2.4,6,0,1
6,6,40749,10,3,2.333333333,6,0,1
6,6,41115,81,2.714285714,3.357142857,6,0,1
6,6,41480,8,4.75,2.75,6,0,1
6,6,41837,63,3.909090909,2.272727273,6,0,1
6,6,41843,17,4.142857143,2.428571429,6,0,1
6,6,42208,136,3.696969697,2.606060606,6,0,1
6,6,42572,242,3.625,2.40625,6,0,1
6,6,42937,103,3.095238095,2.428571429,6,0,1
6,6,43304,209,4.1875,1.875,6,0,1
6,6,43312,119,3.5,2.5,6,0,1
6,7,37125,3,1.666666667,3.333333333,6,0,1
6,7,37488,1,2,2,6,0,1
6,7,38190,1,2,3,6,0,1
6,7,39660,3,2,1.666666667,6,0,1
6,7,40018,1,2,2,6,0,1
6,7,40744,1,1,1,6,0,1
6,7,41107,2,1.5,2.5,6,0,1
6,7,41478,3,1.666666667,3,6,0,1
6,7,41838,2,2,2,6,0,1
6,7,42205,14,1.25,1.75,6,0,1
6,7,42570,14,1.25,3.75,6,0,1
6,7,42933,4,2,1.5,6,0,1
6,7,43298,35,2,2.5,6,0,1
6,8,37130,4,1,3,6,0,1
6,8,37496,1,2,4,6,0,1
6,8,38917,1,2,5,6,0,1
6,8,39658,1,2,4,6,0,1
6,8,40385,7,2,1,6,0,1
6,8,41837,3,2,3,6,0,1
6,8,42207,50,2,2,6,0,1
6,8,42576,11,2,1.5,6,0,1
6,9,40751,2,2,2,6,0,1
6,9,41484,1,2,0,6,0,1
6,9,41842,8,3,4,6,0,1
6,9,42571,2,2.5,3,6,0,1
6,9,42934,9,2.333333333,1.666666667,6,0,1
6,9,43300,44,2.75,2,6,0,1
6,10,38229,1,3,1,6,0,1
6,10,42571,5,2.5,2.5,6,0,1
6,10,43300,1,2,3,6,0,1
7,0,37118,1,1,0,6,0,0
7,0,37489,1,7,1,6,0,0
7,0,39281,1,7,3,6,0,0
7,0,39653,1,6,3,6,0,0
7,0,40380,1,6,4,6,0,0
7,0,41110,1,4,1,6,0,0
7,0,41477,1,8,3,6,0,0
7,0,42213,1,6,3,6,0,0
7,0,43299,1,5,5,6,0,0
7,1,36787,15,1.75,2.083333333,6,0,0
7,1,36791,25,6.923076923,2.615384615,6,0,0
7,1,37112,8,2,1.5,6,0,0
7,1,37482,8,4.833333333,2.5,6,0,0
7,1,37483,17,3.285714286,2.714285714,6,0,0
7,1,37844,2,1,2,6,0,0
7,1,37845,1,8,1,6,0,0
7,1,38187,3,2.666666667,1.666666667,6,0,0
7,1,38551,1,1,1,6,0,0
7,1,38915,3,1,1,6,0,0
7,1,38916,5,6.666666667,0.333333333,6,0,0
7,1,39286,7,1.666666667,2,6,0,0
7,1,39287,2,7,3,6,0,0
7,1,39657,9,6.333333333,2.666666667,6,0,0
7,1,39661,5,1.5,2.25,6,0,0
7,1,40015,7,2.4,3.2,6,0,0
7,1,40016,2,5.5,1,6,0,0
7,1,40386,27,2.916666667,2,6,0,0
7,1,40387,20,7.25,3.375,6,0,0
7,1,40743,10,3.285714286,2.571428571,6,0,0
7,1,40745,8,7.25,1.75,6,0,0
7,1,41108,22,4.75,1.875,6,0,0
7,1,41481,8,7.25,3.25,6,0,0
7,1,41486,2,3,3,6,0,0
7,1,41844,7,2.833333333,3,6,0,0
7,1,42212,20,4.818181818,2.545454545,6,0,0
7,1,42577,13,4,3.272727273,6,0,0
7,1,42940,8,7,2.333333333,6,0,0
7,1,43297,10,2.666666667,3.833333333,6,0,0
7,2,37847,4,3.5,0.5,6,0,0
7,2,38194,1,1,0,6,0,0
7,2,39282,1,3,2,6,0,0
7,2,40022,1,1,0,6,0,0
7,2,41485,1,1,1,6,0,0
7,2,41843,2,1,1,6,0,0
7,3,37110,1,1,2,6,0,0
7,3,37488,2,1,2,6,0,0
7,3,39660,1,2,4,6,0,0
7,3,41838,2,1,3,6,0,0
7,4,37117,4,2,3.5,6,0,0
7,4,37481,1,2,2,6,0,0
7,4,38918,1,1,1,6,0,0
7,4,40379,1,1,0,6,0,0
7,5,37117,2,2,4,6,0,0
7,6,37858,2,4,0,6,0,0
7,6,38924,3,2,0,6,0,0
7,6,40009,1,4,0,6,0,0
7,6,40746,1,2,1,6,0,0
7,6,41480,6,2.5,1,6,0,0
7,6,41843,2,4,2,6,0,0
7,6,42208,3,2.5,1.5,6,0,0
7,6,43312,1,3,4,6,0,0
7,8,37130,1,2,2,6,0,0
7,8,37847,1,2,4,6,0,0
7,8,39658,2,2,3,6,0,0
7,10,38229,1,2,4,6,0,0
7,10,39659,3,2.333333333,3,6,0,0
7,10,40023,1,2,2,6,0,0
7,10,42206,2,3,3.5,6,0,0
7,10,42934,5,2.5,2,6,0,0
7,10,43300,2,2,3,6,0,0
8,0,36777,130,5.545454545,2.636363636,5,1,0
8,0,37111,184,3.777777778,2.555555556,5,1,0
8,0,37118,66,5.941176471,2.647058824,5,1,0
8,0,37489,36,3.8,2.5,5,1,0
8,0,37854,72,6.5625,2.4375,5,1,0
8,0,37855,189,4.363636364,2.636363636,5,1,0
8,0,38195,248,3.733333333,2.6,5,1,0
8,0,38196,156,6.285714286,2.714285714,5,1,0
8,0,38552,128,4.583333333,2.5,5,1,0
8,0,38553,129,5.9,2.7,5,1,0
8,0,38919,110,7.166666667,3,5,1,0
8,0,38923,203,3.384615385,2.692307692,5,1,0
8,0,39281,264,4.894736842,2.631578947,5,1,0
8,0,39288,12,7,2.166666667,5,1,0
8,0,39653,173,5.25,2.9375,5,1,0
8,0,39654,57,5.230769231,2.384615385,5,1,0
8,0,40018,13,4.571428571,2.857142857,5,1,0
8,0,40024,269,5.071428571,2.5,5,1,0
8,0,40378,67,6.4,2.4,5,1,0
8,0,40380,149,4.722222222,2.5,5,1,0
8,0,40742,92,4.5,3,5,1,0
8,0,40746,23,6,3,5,1,0
8,0,41110,81,4.25,2.75,5,1,0
8,0,41472,9,5.5,2.5,5,1,0
8,0,41477,17,4.666666667,2.111111111,5,1,0
8,0,41836,34,3.181818182,2.636363636,5,1,0
8,0,42213,36,3.857142857,2.357142857,5,1,0
8,0,42570,19,6.5,2.5,5,1,0
8,0,42573,87,3.3,3,5,1,0
8,0,42935,126,4.75,2.416666667,5,1,0
8,0,43299,103,5.571428571,3.047619048,5,1,0
8,1,36787,2,2.5,2.5,5,1,0
8,1,36791,19,7,4.5,5,1,0
8,1,37112,101,4,2.8,5,1,0
8,1,37482,1,6,5,5,1,0
8,1,37483,4,8,5,5,1,0
8,1,37844,121,3.714285714,2.714285714,5,1,0
8,1,37845,31,8,3,5,1,0
8,1,38187,84,4,3.5,5,1,0
8,1,38188,56,6.75,3.75,5,1,0
8,1,38551,348,4,2.5,5,1,0
8,1,38562,34,6.75,1.75,5,1,0
8,1,38915,160,4,3,5,1,0
8,1,38916,54,6.8,3.4,5,1,0
8,1,39286,24,2.571428571,2.714285714,5,1,0
8,1,39287,111,6.571428571,3.142857143,5,1,0
8,1,39657,90,6.571428571,3.142857143,5,1,0
8,1,39661,6,3.333333333,1.333333333,5,1,0
8,1,40015,31,4.833333333,2.666666667,5,1,0
8,1,40016,71,6,2.333333333,5,1,0
8,1,40386,25,3.333333333,3,5,1,0
8,1,40387,207,5.333333333,2,5,1,0
8,1,40743,8,4,5,5,1,0
8,1,40745,26,7.5,2.5,5,1,0
8,1,41108,56,5.75,3.5,5,1,0
8,1,41481,55,6.5,3,5,1,0
8,1,41486,31,2.833333333,2.5,5,1,0
8,1,41844,15,4.8,4.4,5,1,0
8,1,42212,10,5,4.5,5,1,0
8,1,42577,9,3.5,3.5,5,1,0
8,1,42940,22,6.666666667,4,5,1,0
8,1,42941,40,4,2.2,5,1,0
8,1,43297,99,4.75,3,5,1,0
8,2,36797,212,3.466666667,2.866666667,5,1,0
8,2,37120,253,3.5,2.5,5,1,0
8,2,37132,178,3,2.5,5,1,0
8,2,37487,110,3.909090909,2.454545455,5,1,0
8,2,37847,166,3.142857143,2.285714286,5,1,0
8,2,38194,87,3.307692308,2.153846154,5,1,0
8,2,38554,132,3.142857143,2.714285714,5,1,0
8,2,38917,85,3.153846154,2.384615385,5,1,0
8,2,39282,84,2.307692308,2.615384615,5,1,0
8,2,39658,134,3.333333333,2.5,5,1,0
8,2,40022,151,3.375,2.6875,5,1,0
8,2,40385,112,2.538461538,2.307692308,5,1,0
8,2,40749,57,3.555555556,1.888888889,5,1,0
8,2,41114,102,3.3,1.8,5,1,0
8,2,41485,74,4,2.818181818,5,1,0
8,2,41837,6,6,2,5,1,0
8,2,41843,40,2,1.625,5,1,0
8,2,42207,20,2.111111111,2.333333333,5,1,0
8,2,42576,8,2.666666667,2.333333333,5,1,0
8,2,42941,11,4.666666667,2.166666667,5,1,0
8,2,43314,7,3.5,3,5,1,0
8,3,37110,471,1.8,2,5,1,0
8,3,37488,127,2,2,5,1,0
8,3,37860,33,2,2.25,5,1,0
8,3,38190,77,1.8,1.2,5,1,0
8,3,38555,79,1.8,2,5,1,0
8,3,38925,50,2,2.25,5,1,0
8,3,39279,239,2,2,5,1,0
8,3,39660,106,2,2,5,1,0
8,3,40017,72,1.714285714,2.142857143,5,1,0
8,3,40382,44,1.833333333,2,5,1,0
8,3,40744,2,2,3,5,1,0
8,3,41107,4,2,3,5,1,0
8,3,41478,36,1.75,2.25,5,1,0
8,3,41838,14,2,3.5,5,1,0
8,3,42205,21,1.8,2.6,5,1,0
8,3,42573,26,2,2.25,5,1,0
8,3,42933,129,1.714285714,1.857142857,5,1,0
8,3,43298,127,2,2.5,5,1,0
8,4,37117,76,1.545454545,2.727272727,5,1,0
8,4,37481,9,1,4,5,1,0
8,4,37859,77,1.333333333,2.111111111,5,1,0
8,4,38189,122,1.5,2.5,5,1,0
8,4,38580,73,1.444444444,3.111111111,5,1,0
8,4,38918,220,1.5,2.5,5,1,0
8,4,39279,407,1.5,2.5,5,1,0
8,4,39651,476,1.5,2.5,5,1,0
8,4,40014,855,1.5,2.5,5,1,0
8,4,40379,270,1.555555556,2.666666667,5,1,0
8,4,40750,379,1.5,2.5,5,1,0
8,4,41109,115,1.375,2.375,5,1,0
8,4,41479,40,1.5,1,5,1,0
8,4,41838,46,1.428571429,3,5,1,0
8,4,42214,16,1.4,1.6,5,1,0
8,4,42569,15,1.666666667,0.333333333,5,1,0
8,4,42933,95,1.714285714,2.285714286,5,1,0
8,4,43298,44,1.555555556,2.777777778,5,1,0
8,5,37117,71,1.444444444,3,5,1,0
8,5,37481,16,1,2.666666667,5,1,0
8,5,37859,8,1,2.5,5,1,0
8,5,38189,78,1.666666667,2.777777778,5,1,0
8,5,38559,47,1.857142857,2.857142857,5,1,0
8,5,38918,60,1.666666667,2.666666667,5,1,0
8,5,39283,31,1.666666667,2.888888889,5,1,0
8,5,39651,43,1.666666667,2.777777778,5,1,0
8,5,40014,41,1.375,2.5,5,1,0
8,5,40379,64,1.5,2.7,5,1,0
8,5,40750,31,1.428571429,3.142857143,5,1,0
8,5,40842,73,3,2.5,5,1,0
8,5,40843,145,7.545454545,2.454545455,5,1,0
8,5,40844,116,5.5,2.5,5,1,0
8,5,41109,155,5.666666667,2.142857143,5,1,0
8,5,41479,32,5.5,2.6,5,1,0
8,5,41841,88,5.315789474,2,5,1,0
8,5,42209,3,3.5,1.5,5,1,0
8,5,42214,14,7,2.714285714,5,1,0
8,5,42569,21,5.615384615,2.923076923,5,1,0
8,5,42570,2,3,2,5,1,0
8,5,42936,173,4.291666667,3,5,1,0
8,5,42937,4,3,1,5,1,0
8,5,43301,11,4.5,2.75,5,1,0
8,6,37124,1420,3.111111111,2.518518519,5,1,0
8,6,37495,1314,3,2.5,5,1,0
8,6,37496,453,4.545454545,2.727272727,5,1,0
8,6,37858,3052,3.5,2.5,5,1,0
8,6,38191,3720,3.485714286,2.571428571,5,1,0
8,6,38561,2999,3.5,2.5,5,1,0
8,6,38924,2822,3.542857143,2.428571429,5,1,0
8,6,39280,2139,3.230769231,2.461538462,5,1,0
8,6,39652,1955,3.485714286,2.542857143,5,1,0
8,6,40009,898,4.666666667,3,5,1,0
8,6,40021,917,3,2.565217391,5,1,0
8,6,40381,1649,3.470588235,2.588235294,5,1,0
8,6,40745,353,4.454545455,2.454545455,5,1,0
8,6,40746,644,2.625,2.75,5,1,0
8,6,40749,88,3,2.5,5,1,0
8,6,41115,509,3.461538462,2.769230769,5,1,0
8,6,41480,2065,3.515151515,2.696969697,5,1,0
8,6,41837,867,3,2.5,5,1,0
8,6,41843,592,4.058823529,2.647058824,5,1,0
8,6,42208,701,3.571428571,2.785714286,5,1,0
8,6,42572,883,3.666666667,2.633333333,5,1,0
8,6,42937,2414,3.75,2.28125,5,1,0
8,6,43304,1627,4.111111111,2.055555556,5,1,0
8,6,43312,804,3.4,2.7,5,1,0
8,7,37125,579,1.5,2.5,5,1,0
8,7,37488,388,1.25,2.125,5,1,0
8,7,37860,89,1.2,2.2,5,1,0
8,7,38190,94,1.25,2.375,5,1,0
8,7,38555,27,1,2,5,1,0
8,7,38925,13,1,2.666666667,5,1,0
8,7,39283,122,1.285714286,2.571428571,5,1,0
8,7,39660,149,1.5,2.5,5,1,0
8,7,40018,152,1.444444444,3,5,1,0
8,7,40379,32,1.5,2.25,5,1,0
8,7,40744,387,1,2.5,5,1,0
8,7,41107,378,1.166666667,2,5,1,0
8,7,41478,280,1.142857143,2.857142857,5,1,0
8,7,41838,93,1,3.5,5,1,0
8,7,42205,76,1,3.666666667,5,1,0
8,7,42570,1,2,4,5,1,0
8,7,42933,9,1.25,2.25,5,1,0
8,7,43298,21,1.5,2.5,5,1,0
8,8,37130,113,1.5,2.8,5,1,0
8,8,37496,40,2,3,5,1,0
8,8,37525,15,1,2.5,5,1,0
8,8,37847,100,1.625,2.875,5,1,0
8,8,38194,327,1.5,2.7,5,1,0
8,8,38554,83,1,2.5,5,1,0
8,8,38917,511,1.666666667,3,5,1,0
8,8,39282,459,1.5,2.5,5,1,0
8,8,39658,234,1.5,2.5,5,1,0
8,8,40021,234,1,2.5,5,1,0
8,8,40022,91,2,2.5,5,1,0
8,8,40385,699,1.5,2.5,5,1,0
8,8,40749,314,1.454545455,2.636363636,5,1,0
8,8,41114,175,1.454545455,2.727272727,5,1,0
8,8,41485,711,1.5,2.5,5,1,0
8,8,41837,212,1.5,2.5,5,1,0
8,8,42207,125,1.454545455,2.545454545,5,1,0
8,8,42576,127,1.4,2.1,5,1,0
8,8,42941,162,1.333333333,2.666666667,5,1,0
8,8,43304,134,1.454545455,2.454545455,5,1,0
8,9,38558,5,3,1,5,1,0
8,9,38922,63,3,3,5,1,0
8,9,39289,14,2.5,5,5,1,0
8,9,39659,152,2.6,3.8,5,1,0
8,9,40023,75,2.75,3.5,5,1,0
8,9,40388,119,3,3,5,1,0
8,9,40751,449,2.666666667,3.5,5,1,0
8,9,41113,165,3,5,5,1,0
8,9,41484,158,2.666666667,4,5,1,0
8,9,41842,194,2.666666667,4,5,1,0
8,9,42206,45,3,5,5,1,0
8,9,42571,1,3,3,5,1,0
8,9,42934,31,3,4.5,5,1,0
8,9,43300,5,3,5,5,1,0
8,10,38229,10,2,1,5,1,0
8,10,38922,146,2.5,1.5,5,1,0
8,10,39289,59,2.5,2,5,1,0
8,10,39659,100,2.2,2,5,1,0
8,10,40023,220,2.5,0.75,5,1,0
8,10,40388,6,3,2,5,1,0
8,10,40750,144,2.5,1.5,5,1,0
